ListPrice,ListingKey,ClosePrice,Latitude,Longitude,PostalCode,CloseDate,BedroomsTotal,BathroomsTotalInteger,LivingArea,LotSizeSquareFeet,DaysOnMarket,Residential
2288000.0,1114680429,2175000.0,34.129940999999995,-118.4261,90210,2025-05-05,3.0,2.0,2247.0,32017.0,18,1
5975000.0,1114670553,5975000.0,34.135406,-118.118478,91106,2025-05-29,4.0,4.0,3993.0,24204.0,1,1
1700000.0,1114650212,1900000.0,34.037751,-118.395258,90034,2025-05-28,3.0,2.0,1829.0,6730.0,2,1
640000.0,1114573617,640000.0,34.247108000000004,-118.42873,91331,2025-05-27,3.0,2.0,1440.0,8395.0,62,1
1000000.0,1114441822,1000000.0,33.98188,-118.356613,90043,2025-05-22,3.0,3.0,1228.0,8086.0,1,1
1540000.0,1114336221,1540000.0,34.266441,-118.918057,93021,2025-05-27,3.0,3.0,2718.0,28314.0,1,1
495990.0,1114319133,554869.0,33.746904,-117.128111,92548,2025-05-30,3.0,3.0,1858.0,4347.0,3,1
2595000.0,1114264134,2800000.0,32.7519485,-117.1826597,92103,2025-05-30,6.0,4.0,3474.0,13336.0,1,1
700000.0,1114250894,700000.0,33.479802,-117.069631,92592,2025-05-30,4.0,3.0,2648.0,6534.0,4,1
870000.0,1114246939,875000.0,33.622840000000004,-117.641489,92692,2025-05-28,2.0,2.0,1431.0,4095.0,2,1
650000.0,1114213912,650000.0,35.26308826,-120.69502465,93405,2025-05-01,2.0,2.0,1175.0,1175.0,16,1
850000.0,1114212175,870000.0,34.148868,-117.588025,91737,2025-05-28,4.0,3.0,2142.0,20160.0,5,1
1288000.0,1114203630,1320000.0,37.31309806,-121.82992412,95121,2025-05-30,5.0,2.0,2025.0,6000.0,6,1
3750000.0,1114200755,3700000.0,34.087982000000004,-118.387138,90069,2025-05-20,3.0,4.0,3096.0,2564.0,1,1
1340000.0,1114195445,1340000.0,34.129111,-118.198357,90041,2025-05-16,2.0,2.0,1352.0,10309.0,1,1
499000.0,1114176707,525000.0,38.01828613,-121.87406361,94565,2025-05-30,3.0,1.0,1063.0,7700.0,3,1
700000.0,1114163056,720000.0,32.961016,-117.054102,92064,2025-05-27,2.0,2.0,976.0,6200.0,5,1
2430000.0,1113976206,2430000.0,34.123876,-118.104931,91108,2025-05-20,3.0,2.0,2141.0,8804.0,1,1
1500000.0,1113908963,818888.0,33.675166,-117.281224,92532,2025-05-30,5.0,3.0,2600.0,10890.0,2,1
1200000.0,1113876968,1306750.0,33.703889000000004,-117.797002,92606,2025-05-27,3.0,2.0,1420.0,5000.0,2,1
2199000.0,1113874958,2207000.0,37.80562143,-121.99403682,94526,2025-05-30,4.0,4.0,3029.0,15000.0,7,1
1550000.0,1113871073,2000000.0,33.646221999999995,-117.905995,92627,2025-05-30,3.0,2.0,1368.0,7590.0,5,1
800000.0,1113857699,860000.0,32.839959,-117.178424,92117,2025-05-30,3.0,2.0,1200.0,6400.0,4,1
3195000.0,1113856056,3715000.0,34.075629,-118.32563600000002,90004,2025-05-28,3.0,3.0,3083.0,7017.0,3,1
3600000.0,1113852282,3300000.0,34.135888,-118.553897,91356,2025-05-23,5.0,7.0,5487.0,18280.0,2,1
921900.0,1113637759,915000.0,37.91435196,-121.62178776,94505,2025-05-27,5.0,3.0,3578.0,7500.0,1,1
975000.0,1113327290,1020000.0,37.97387858,-122.01491464,94519,2025-05-30,3.0,2.0,1989.0,11097.0,3,1
555000.0,1113227159,555000.0,34.932818,-120.43075,93454,2025-05-30,3.0,2.0,1585.0,5663.0,6,1
399900.0,1113195593,399000.0,35.287310999999995,-119.107381,93311,2025-05-29,4.0,2.0,1260.0,8276.0,6,1
1950000.0,1113190982,1805000.0,34.056615,-118.375268,90035,2025-05-06,3.0,2.0,2431.0,6753.0,10,1
1375000.0,1113187472,1475000.0,34.164994,-118.280026,91202,2025-05-30,2.0,2.0,1660.0,11005.0,10,1
888000.0,1113140147,850000.0,34.056399,-117.92088,91790,2025-05-29,3.0,2.0,1257.0,13426.0,3,1
1000000.0,1113137506,1000000.0,34.015771,-118.298798,90037,2025-05-19,6.0,2.0,2000.0,5297.0,1,1
1171000.0,1113135876,1194234.0,38.24161045,-122.63808779,94952,2025-05-23,4.0,4.0,2078.0,4025.0,3,1
849900.0,1113135399,880000.0,32.857949,-116.952313,92040,2025-05-30,3.0,2.0,1575.0,11859.0,6,1
3550000.0,1113132271,3550000.0,34.115105,-118.38836299999998,90046,2025-05-06,3.0,3.0,2690.0,90017.0,1,1
1399950.0,1113128798,1465000.0,37.30471161,-121.93869954,95128,2025-05-27,3.0,2.0,1415.0,5940.0,8,1
375000.0,1113126422,350000.0,37.94981656,-122.35137213,94801,2025-05-30,2.0,1.0,828.0,5000.0,8,1
559000.0,1113115716,590000.0,38.00987561,-121.90554746,94565,2025-05-30,3.0,2.0,1348.0,7200.0,16,1
1598000.0,1113111287,1780000.0,37.22166091,-121.76902698,95139,2025-05-30,4.0,3.0,2301.0,6000.0,3,1
3498000.0,1113104173,3975000.0,37.43837855,-122.18934582,94025,2025-05-27,2.0,2.0,1500.0,10703.0,8,1
1299000.0,1113076318,1350000.0,35.256378000000005,-120.65886299999998,93401,2025-05-30,4.0,4.0,2411.0,6077.0,3,1
3195000.0,1113051995,3195000.0,37.89875542,-122.15223087,94549,2025-05-29,4.0,4.0,4434.0,23940.0,7,1
1050000.0,1113051499,1220000.0,37.56514203,-122.01232755,94536,2025-05-23,3.0,2.0,1219.0,5496.0,3,1
1299000.0,1113049983,1200000.0,37.58862299,-122.36672284,94010,2025-05-28,2.0,1.0,1230.0,4208.0,10,1
2788000.0,1113049707,3100000.0,37.53788496,-122.26914384,94404,2025-05-30,3.0,3.0,2730.0,6115.0,6,1
1350000.0,1113046006,1525000.0,37.29185814,-121.74215713,95135,2025-05-30,2.0,2.0,2034.0,5018.0,6,1
1099000.0,1113045112,1275000.0,34.165737,-118.1044,91104,2025-05-28,2.0,2.0,1916.0,8770.0,11,1
299000.0,1113003435,310000.0,39.52964,-122.210495,95988,2025-05-29,3.0,2.0,1455.0,6970.0,3,1
2499000.0,1112993133,3020000.0,37.46185373,-122.17215894,94025,2025-05-30,3.0,2.0,1480.0,9800.0,6,1
875000.0,1112991558,875000.0,34.198189,-118.524148,91335,2025-05-30,3.0,2.0,1372.0,6728.0,4,1
2395000.0,1112991540,2425000.0,37.51125176,-122.27244134,94002,2025-05-30,3.0,2.0,1370.0,14663.0,7,1
1049000.0,1112990848,1025000.0,34.140095,-118.628499,91302,2025-05-22,3.0,2.0,1168.0,11056.0,13,1
599900.0,1112990449,550000.0,33.888214000000005,-118.135405,90706,2025-05-29,2.0,1.0,840.0,5504.0,8,1
549000.0,1112988488,685000.0,38.04685256,-122.18444811,94569,2025-05-28,2.0,2.0,1451.0,2500.0,6,1
1295000.0,1112987212,1650000.0,37.83741672,-122.25430844,94618,2025-05-29,3.0,2.0,1375.0,3500.0,7,1
980000.0,1112985147,1115000.0,34.101984,-118.289231,90027,2025-05-30,2.0,2.0,1230.0,4502.0,7,1
1110000.0,1112982554,1100000.0,37.96288274,-122.02218553,94518,2025-05-23,4.0,3.0,3081.0,48800.0,13,1
748000.0,1112981240,755000.0,32.791564,-117.015798,92119,2025-05-27,4.0,2.0,1275.0,6400.0,7,1
1250000.0,1112981088,1290000.0,32.82044907,-117.09188216,92124,2025-05-30,3.0,2.0,1681.0,7000.0,4,1
450000.0,1112980958,442000.0,36.810543,-119.809764,93711,2025-05-29,3.0,3.0,1826.0,12604.0,4,1
1250000.0,1112978988,1275000.0,35.172844,-120.700433,93449,2025-05-27,2.0,2.0,1232.0,7458.0,5,1
1299888.0,1112978987,1370000.0,33.89645,-117.773399,92886,2025-05-29,4.0,2.0,2157.0,10000.0,6,1
1650000.0,1112976471,1680000.0,36.97451595,-122.00974583,95062,2025-05-28,2.0,1.0,752.0,7667.0,3,1
2230000.0,1112976468,2660000.0,37.32655273,-121.98984337,95051,2025-05-28,3.0,2.0,1274.0,6300.0,6,1
550000.0,1112973344,585000.0,38.40454319,-121.43274806,95757,2025-05-27,5.0,3.0,2534.0,7691.0,7,1
1679000.0,1112972876,1700000.0,32.73685359,-117.12741369,92104,2025-05-29,3.0,2.0,1695.0,7000.0,3,1
1750000.0,1112971068,2310000.0,37.89562041,-122.28370991,94707,2025-05-30,4.0,3.0,2470.0,4000.0,12,1
1945000.0,1112970670,2355000.0,37.49790361,-122.26621747,94070,2025-05-29,3.0,2.0,1380.0,8374.0,11,1
1657000.0,1112969544,1800000.0,34.233083,-118.510355,91325,2025-05-27,5.0,3.0,3155.0,27278.0,11,1
1598000.0,1112967557,1680000.0,37.51815133,-121.95604578,94538,2025-05-23,4.0,2.0,1415.0,6144.0,6,1
1669000.0,1112962623,1750000.0,33.703873,-117.969721,92708,2025-05-28,5.0,3.0,2471.0,7215.0,5,1
1188000.0,1112959871,1350000.0,37.65274697,-122.45133029,94080,2025-05-23,3.0,2.0,1120.0,10610.0,7,1
749995.0,1112957769,790000.0,32.744281,-117.074202,92105,2025-05-30,3.0,2.0,1421.0,5300.0,6,1
2250000.0,1112956619,2200000.0,33.671468,-117.941822,92626,2025-05-27,4.0,3.0,3092.0,6615.0,4,1
1699000.0,1112956189,1741250.0,32.730528,-117.21949,92106,2025-05-29,3.0,3.0,2305.0,2486.0,7,1
610000.0,1112948427,635000.0,38.27474154,-122.08124444,94534,2025-05-29,3.0,2.0,1635.0,7259.0,1,1
448000.0,1112945780,350000.0,37.08171204,-122.09046246,95005,2025-05-30,1.0,1.0,768.0,5315.0,5,1
1950000.0,1112940306,2100000.0,33.764285,-118.37663700000002,90275,2025-05-30,4.0,3.0,2448.0,9126.0,3,1
859000.0,1112938438,862000.0,32.859199,-116.95131299999998,92040,2025-05-30,3.0,3.0,1708.0,6461.0,2,1
1599000.0,1112935227,1685000.0,32.8222071,-116.99459843,92020,2025-05-22,5.0,4.0,3125.0,13433.0,2,1
1799000.0,1112934540,1825000.0,36.9631987,-121.88392044,95003,2025-05-28,3.0,2.0,1887.0,8146.0,7,1
2498888.0,1112933384,2750000.0,37.73571278,-122.45609339,94127,2025-05-28,3.0,3.0,2877.0,2526.0,7,1
539000.0,1112932889,555000.0,33.689171,-117.155944,92584,2025-05-23,3.0,2.0,1329.0,5663.0,4,1
950000.0,1112931432,985000.0,33.819355,-117.843544,92865,2025-05-22,3.0,2.0,1779.0,8372.0,5,1
920000.0,1112928690,920000.0,34.179523,-118.84235,91362,2025-05-23,3.0,3.0,1658.0,16988.0,10,1
359000.0,1112928451,335000.0,39.524493,-121.533578,95966,2025-05-22,3.0,2.0,2024.0,13068.0,4,1
1495000.0,1112927679,1525000.0,33.816734999999994,-118.357972,90505,2025-05-29,3.0,2.0,1916.0,6084.0,2,1
699900.0,1112926886,700000.0,32.744727000000005,-117.05779,92115,2025-05-20,2.0,1.0,780.0,6000.0,5,1
1189000.0,1112926282,1250000.0,33.896168,-117.878098,92831,2025-05-29,3.0,2.0,1574.0,8160.0,5,1
950000.0,1112924496,920000.0,34.156715000000005,-117.496325,91739,2025-05-27,4.0,2.0,1843.0,10200.0,1,1
599950.0,1112922702,630000.0,37.95444255,-121.95866734,94521,2025-05-29,2.0,2.0,1037.0,3150.0,8,1
1999500.0,1112921844,1985000.0,33.765736,-118.149469,90803,2025-05-23,4.0,4.0,2756.0,8097.0,6,1
899000.0,1112910085,955000.0,33.00821928,-117.07160014,92128,2025-05-21,2.0,2.0,1500.0,3789.0,6,1
1068000.0,1112909427,1750000.0,37.86477879,-122.28785572,94702,2025-05-28,3.0,2.0,1247.0,4000.0,13,1
1095000.0,1112904703,1455000.0,37.92388019,-122.30624437,94530,2025-05-22,3.0,2.0,1912.0,4965.0,8,1
755000.0,1112902800,700000.0,34.275332,-119.212747,93003,2025-05-30,3.0,2.0,1285.0,5662.0,9,1
935000.0,1112889266,940000.0,36.59717031,-121.63212204,93908,2025-05-30,3.0,2.0,1720.0,16100.0,3,1
860000.0,1112883005,862000.0,34.103421000000004,-117.69767,91786,2025-05-27,3.0,3.0,2319.0,2980.0,6,1
464500.0,1112882712,464500.0,34.380974,-117.324201,92345,2025-05-28,3.0,2.0,1604.0,18170.0,4,1
475000.0,1112877226,475000.0,34.001940999999995,-118.298206,90037,2025-05-02,3.0,1.0,1722.0,7390.0,34,1
798888.0,1112877224,830000.0,37.92399947,-121.68116038,94513,2025-05-30,5.0,3.0,2391.0,5184.0,6,1
1350000.0,1112876472,1455000.0,37.71819216,-121.71135964,94551,2025-05-23,4.0,2.0,1694.0,7319.0,5,1
1499000.0,1112871728,1470000.0,33.790541,-118.082622,90720,2025-05-23,3.0,2.0,1895.0,7700.0,2,1
1000000.0,1112869823,1675000.0,37.388679,-122.073954,94041,2025-05-27,2.0,1.0,898.0,5800.0,9,1
1475000.0,1112869378,1485000.0,33.512878,-117.731949,92677,2025-05-29,3.0,2.0,1642.0,3595.0,2,1
349999.0,1112868971,350000.0,36.72778905,-119.80852812,93706,2025-05-29,4.0,2.0,1713.0,7752.0,2,1
385000.0,1112867600,367000.0,38.54462251,-121.34857259,95826,2025-05-21,4.0,2.0,1280.0,5500.0,7,1
729000.0,1112713790,740000.0,33.388378,-117.253817,92028,2025-05-31,3.0,2.0,1876.0,10890.0,2,1
1595000.0,1112713666,2400000.0,37.85365815,-122.23684417,94705,2025-05-20,3.0,2.0,1750.0,8127.0,3,1
549000.0,1112704807,545000.0,37.348456,-120.480974,95348,2025-05-30,5.0,3.0,2810.0,5500.0,3,1
930000.0,1112702649,930000.0,34.255796999999994,-119.209469,93003,2025-05-30,3.0,2.0,1316.0,7405.0,1,1
449000.0,1112698966,465000.0,33.99969,-117.427545,92509,2025-05-28,3.0,2.0,1038.0,6970.0,8,1
1100000.0,1112696728,1060000.0,37.68207888,-121.73014884,94550,2025-05-22,4.0,2.0,1704.0,5967.0,4,1
985000.0,1112695668,1015000.0,38.25841742,-122.62927521,94954,2025-05-20,5.0,3.0,2458.0,6500.0,2,1
1499000.0,1112689337,1502000.0,33.04093499,-117.2562939,92024,2025-05-29,3.0,2.0,1909.0,9800.0,7,1
2598888.0,1112687516,2490000.0,34.139011,-117.886059,91741,2025-05-21,6.0,5.0,6038.0,20103.0,6,1
475000.0,1112685198,425000.0,34.097501,-117.62397,91730,2025-05-28,4.0,2.0,1236.0,8100.0,1,1
875000.0,1112684080,872800.0,38.00242312,-122.11714319,94553,2025-05-27,3.0,2.0,1458.0,9163.0,6,1
1495000.0,1112681591,1680000.0,35.158249,-120.677165,93449,2025-05-21,3.0,2.0,1160.0,4766.0,6,1
599999.0,1112680564,595000.0,33.822175,-118.216444,90810,2025-05-27,3.0,1.0,1270.0,6030.0,14,1
1999000.0,1112677385,1980000.0,34.104898,-118.366101,90046,2025-05-30,2.0,2.0,2800.0,10969.0,4,1
1730000.0,1112675616,1730000.0,32.765908,-117.1043288,92116,2025-05-22,3.0,2.0,1698.0,5617.0,2,1
4650000.0,1112670312,4695000.0,32.83236134,-117.25340639,92037,2025-05-19,3.0,4.0,3075.0,19900.0,8,1
325000.0,1112648259,332500.0,34.527394,-117.309907,92395,2025-05-30,4.0,2.0,1212.0,9100.0,4,1
1175000.0,1112648254,1185000.0,34.232853000000006,-119.01198,93012,2025-05-29,3.0,2.0,1746.0,6098.0,1,1
3450000.0,1112644857,3300000.0,34.434918,-119.681767,93103,2025-05-20,2.0,2.0,1655.0,63598.0,5,1
1049000.0,1112599578,1220000.0,33.739022,-117.995497,92647,2025-05-28,3.0,2.0,1575.0,7150.0,10,1
1299000.0,1112597288,1200000.0,37.53323322,-121.9720698,94538,2025-05-28,3.0,2.0,1407.0,5070.0,23,1
998000.0,1112597285,1100000.0,37.64584864,-122.47516696,94044,2025-05-28,3.0,1.0,880.0,6167.0,9,1
1399000.0,1112595198,1600000.0,36.96582720000001,-121.97316239,95062,2025-05-27,3.0,4.0,1634.0,8233.0,7,1
260000.0,1112594622,275000.0,33.749559000000005,-116.97583799999998,92543,2025-05-20,2.0,2.0,1096.0,6534.0,5,1
515000.0,1112589996,523000.0,39.766805,-121.807182,95973,2025-05-29,3.0,2.0,1580.0,4792.0,5,1
1198888.0,1112589991,1282500.0,37.36954151,-121.97763444,95051,2025-05-19,3.0,1.0,1144.0,5400.0,8,1
1250000.0,1112587323,1250000.0,33.411932,-117.592232,92672,2025-05-23,2.0,2.0,1096.0,1199.0,2,1
1100000.0,1112578511,1150000.0,34.380852000000004,-118.418595,91321,2025-05-28,4.0,3.0,2858.0,59792.0,2,1
2159000.0,1112572561,2222000.0,33.817056,-118.331828,90505,2025-05-27,4.0,4.0,2850.0,6002.0,4,1
600000.0,1112565657,625000.0,33.929595,-117.928859,90631,2025-05-20,3.0,1.0,1043.0,5731.0,4,1
1149000.0,1112564018,1160000.0,34.183357,-118.424957,91401,2025-05-28,3.0,2.0,1725.0,7517.0,9,1
1245000.0,1112560441,1295000.0,33.992713,-117.858437,91789,2025-05-30,4.0,3.0,2307.0,9600.0,3,1
4090000.0,1112560433,4090000.0,34.213739000000004,-118.216219,91011,2025-05-19,5.0,5.0,4359.0,33058.0,1,1
564950.0,1112558612,569000.0,38.020722,-121.89846249,94565,2025-05-28,3.0,2.0,1224.0,5100.0,6,1
600000.0,1112558377,600000.0,33.553385,-117.16861000000002,92563,2025-05-27,4.0,3.0,2121.0,2219.0,5,1
1575000.0,1112558030,1607500.0,33.03750875,-117.06741915,92128,2025-05-27,4.0,3.0,2697.0,10100.0,17,1
2299000.0,1112557161,2425500.0,33.995114,-118.402353,90230,2025-05-29,3.0,3.0,2265.0,8332.0,14,1
1198800.0,1112555825,1250000.0,34.213104,-118.839468,91362,2025-05-28,4.0,3.0,2021.0,9583.0,9,1
549000.0,1112553830,545000.0,34.153258,-116.070976,92277,2025-05-30,4.0,2.0,1992.0,18840.0,17,1
427500.0,1112553235,430000.0,33.723048,-117.195988,92586,2025-05-30,2.0,2.0,1466.0,7405.0,9,1
1500000.0,1112550958,1500000.0,33.606233,-116.240767,92253,2025-05-19,4.0,4.0,2726.0,11326.0,11,1
235000.0,1112550937,230000.0,34.241661,-116.834578,92386,2025-05-23,1.0,1.0,578.0,2000.0,20,1
899900.0,1112548247,900535.0,32.79715989,-117.08762397,92120,2025-05-29,4.0,3.0,1767.0,6500.0,6,1
874999.0,1112547903,887500.0,32.72782033,-117.11002747,92105,2025-05-21,3.0,2.0,1325.0,6100.0,4,1
499900.0,1112547799,465000.0,34.482714,-117.261861,92395,2025-05-30,3.0,2.0,1901.0,7200.0,11,1
899900.0,1112547460,900000.0,33.157287800000006,-117.25008085,92081,2025-05-27,3.0,2.0,1532.0,8399.0,4,1
1479000.0,1112547206,1615500.0,37.85125864,-122.16745404,94563,2025-05-28,3.0,2.0,1671.0,19920.0,7,1
2050000.0,1112546658,2200000.0,37.28188915,-121.87906073,95125,2025-05-22,5.0,3.0,2377.0,3016.0,4,1
795000.0,1112545583,805000.0,32.641409,-117.017574,91910,2025-05-27,3.0,2.0,1197.0,5132.0,14,1
444900.0,1112542963,450000.0,34.217378000000004,-117.119449,92382,2025-05-30,3.0,3.0,1720.0,7200.0,6,1
1499900.0,1112542917,1600000.0,34.190446,-118.233259,91208,2025-05-28,3.0,3.0,1591.0,9735.0,5,1
3585000.0,1112540954,3825000.0,37.91448958,-122.11364352,94549,2025-05-27,4.0,4.0,4159.0,24394.0,2,1
209900.0,1112540430,202000.0,33.967863,-116.947279,92223,2025-05-22,2.0,2.0,1440.0,4792.0,6,1
3750000.0,1112540292,3900000.0,37.26225966,-121.98567539,95032,2025-05-27,5.0,4.0,2381.0,11880.0,6,1
2299999.0,1112540121,2240000.0,34.116434000000005,-118.284919,90027,2025-05-30,3.0,2.0,2184.0,8261.0,7,1
899000.0,1112539716,920000.0,38.21889738,-122.15444335,94534,2025-05-20,5.0,3.0,3005.0,6064.0,6,1
1150000.0,1112539103,1100000.0,33.792621999999994,-118.126561,90815,2025-05-30,3.0,2.0,1526.0,5818.0,6,1
1100000.0,1112538454,1095000.0,33.122366,-117.20453899999998,92078,2025-05-22,2.0,2.0,1463.0,4100.0,12,1
549888.0,1112538452,585000.0,37.458794,-121.1484565,95363,2025-05-27,5.0,3.0,3673.0,7150.0,5,1
648888.0,1112538363,625000.0,33.756054,-116.749093,92549,2025-05-23,3.0,2.0,1566.0,16553.0,7,1
1195000.0,1112536017,1300000.0,37.90042611,-122.07790039,94597,2025-05-22,2.0,2.0,1344.0,22500.0,7,1
345000.0,1112535656,360000.0,33.696493,-117.185977,92586,2025-05-29,2.0,1.0,1098.0,6534.0,3,1
1500000.0,1112535570,1575000.0,37.76488476,-122.23093359,94501,2025-05-30,4.0,3.0,1792.0,4000.0,11,1
22000000.0,1112535514,23000000.0,34.081557000000004,-118.430471,90077,2025-05-13,8.0,11.0,10628.0,52480.0,4,1
1125000.0,1112535011,1133000.0,35.251518,-120.638976,93401,2025-05-28,3.0,2.0,1275.0,6033.0,4,1
1095000.0,1112535006,1125000.0,34.209745,-118.504075,91406,2025-05-28,4.0,3.0,1973.0,8557.0,6,1
1645000.0,1112534821,1645000.0,33.874852000000004,-117.82202,92886,2025-05-28,3.0,2.0,2090.0,18000.0,4,1
525000.0,1112534314,525000.0,34.113103,-117.370916,92376,2025-05-21,3.0,1.0,1114.0,7000.0,3,1
980000.0,1112534166,780000.0,33.933419,-117.948495,90631,2025-05-29,3.0,2.0,1658.0,12075.0,3,1
624999.0,1112533802,610000.0,33.674409000000004,-117.251232,92587,2025-05-28,3.0,2.0,1828.0,7405.0,3,1
839000.0,1112532966,875000.0,36.6877877,-121.79637399,93933,2025-05-30,3.0,3.0,2335.0,8500.0,7,1
1495000.0,1112532406,1908000.0,37.64047768,-122.44522914,94080,2025-05-15,4.0,3.0,2100.0,4628.0,6,1
2995000.0,1112532182,2995000.0,34.129073,-118.44693,90077,2025-05-02,5.0,4.0,3549.0,10810.0,25,1
1098000.0,1112528867,1198000.0,37.73030796,-121.92421195,94583,2025-05-29,3.0,2.0,1510.0,6600.0,13,1
510000.0,1112528720,525000.0,33.935042,-116.991829,92223,2025-05-30,4.0,3.0,1973.0,11326.0,5,1
539365.0,1112528708,562000.0,39.753881,-121.785224,95928,2025-05-27,3.0,2.0,1893.0,8276.0,4,1
625000.0,1112528091,618000.0,34.005790000000005,-117.720699,91710,2025-05-23,4.0,2.0,1586.0,4600.0,4,1
1899000.0,1112528084,2090000.0,37.34063386,-121.96723208,95050,2025-05-28,3.0,2.0,1319.0,5520.0,9,1
1199000.0,1112526774,1250000.0,37.97947543,-122.11457547,94553,2025-05-27,4.0,3.0,2156.0,6800.0,11,1
799900.0,1112523530,890000.0,33.61531154,-117.08931958,92596,2025-05-30,4.0,3.0,2909.0,10890.0,7,1
1997000.0,1112522334,2065000.0,34.121171999999994,-118.320426,90068,2025-05-30,4.0,5.0,2876.0,5934.0,10,1
1449000.0,1112521125,1500000.0,33.634269,-117.664245,92691,2025-05-20,3.0,2.0,1792.0,8040.0,4,1
3500000.0,1112518373,4100000.0,32.820322999999995,-117.27049,92037,2025-05-29,4.0,2.0,1809.0,10000.0,17,1
5000000.0,1112517706,5075000.0,33.523753,-117.763694,92651,2025-05-15,3.0,5.0,2413.0,5400.0,4,1
2890000.0,1112517696,3465000.0,37.51252382,-122.28146286,94002,2025-05-29,4.0,3.0,2010.0,25718.0,7,1
1325000.0,1112517351,1252000.0,33.811612,-118.080325,90808,2025-05-28,5.0,3.0,3148.0,5491.0,6,1
1150000.0,1112516133,1225000.0,36.95872848,-122.03885893,95060,2025-05-13,2.0,2.0,960.0,2744.0,6,1
2595000.0,1112516113,2800000.0,37.57414633,-122.0621782,94587,2025-05-23,5.0,4.0,3854.0,6250.0,13,1
187000.0,1112514825,187000.0,41.710201,-122.616275,96097,2025-05-16,3.0,2.0,1144.0,10890.0,12,1
815000.0,1112514822,790000.0,33.836972,-117.849078,92865,2025-05-29,4.0,3.0,1563.0,1700.0,6,1
1299999.0,1112514261,1300000.0,37.26469725,-121.898282,95118,2025-05-16,3.0,1.0,960.0,5800.0,5,1
2896000.0,1112512599,3050000.0,34.115533,-118.106491,91108,2025-05-29,4.0,5.0,2448.0,10309.0,3,1
798000.0,1112512524,1200000.0,37.932649700000006,-122.31744584,94530,2025-05-23,3.0,2.0,1539.0,4400.0,11,1
949000.0,1112511295,895000.0,33.037971,-117.050728,92128,2025-05-30,3.0,2.0,1565.0,133729.2,15,1
1489000.0,1112510199,1650000.0,37.91307118,-122.03423463,94598,2025-05-27,4.0,2.0,1696.0,12210.0,11,1
1988880.0,1112509636,2250000.0,37.49507953,-122.26052868,94070,2025-05-30,2.0,2.0,1570.0,5000.0,5,1
575000.0,1112508818,580000.0,37.97180019,-121.78181922,94531,2025-05-23,3.0,3.0,1508.0,5000.0,5,1
1395000.0,1112507374,1410000.0,37.8950175,-122.08061601,94595,2025-05-27,3.0,2.0,1576.0,9660.0,6,1
999000.0,1112507366,1160000.0,34.115965,-118.214587,90042,2025-05-30,2.0,1.0,800.0,6968.0,11,1
1049000.0,1112506539,1049000.0,37.94380549,-122.04792519,94518,2025-05-30,4.0,2.0,2091.0,10150.0,5,1
729900.0,1112504653,703000.0,32.841561600000006,-117.02235662,92071,2025-05-20,3.0,2.0,1393.0,8700.0,9,1
1375000.0,1112504644,1370000.0,33.468584,-117.638364,92673,2025-05-29,3.0,3.0,1819.0,3545.0,6,1
999000.0,1112504364,1002600.0,33.658303000000004,-117.643596,92691,2025-05-28,3.0,3.0,1540.0,4500.0,3,1
1445000.0,1112504362,1425000.0,37.79120389,-121.98532557,94526,2025-05-23,4.0,3.0,2080.0,3696.0,6,1
1099000.0,1112502815,1150000.0,33.17113722,-117.08912774,92026,2025-05-30,4.0,3.0,2882.0,10339.0,6,1
1499000.0,1112502361,1648888.0,37.6122409,-122.43114154,94066,2025-05-30,3.0,2.0,1472.0,5757.0,10,1
999000.0,1112502360,1005000.0,36.97114604,-121.88696287,95003,2025-05-30,2.0,1.0,864.0,6752.0,5,1
1199000.0,1112499391,1200000.0,33.873978,-118.349654,90504,2025-05-30,4.0,3.0,1700.0,5502.0,4,1
1049000.0,1112499015,1090000.0,33.752533,-118.021226,92647,2025-05-22,4.0,2.0,1295.0,6540.0,4,1
850000.0,1112498272,870000.0,33.831281,-117.863275,92865,2025-05-27,3.0,2.0,1194.0,3450.0,4,1
834900.0,1112492213,765535.0,32.686386,-117.05448,92139,2025-05-16,4.0,2.0,1810.0,9200.0,7,1
960000.0,1112488977,1020000.0,33.875896000000004,-117.871297,92870,2025-05-27,3.0,2.0,1622.0,8560.0,6,1
799999.0,1112487046,850000.0,32.73255981,-117.09240466,92105,2025-05-29,3.0,2.0,1395.0,5000.0,4,1
739000.0,1112476946,741000.0,32.65732015,-117.06019388,91950,2025-05-23,3.0,3.0,1463.0,32914.0,6,1
650000.0,1112472140,650000.0,33.930125,-117.41889,92504,2025-05-27,3.0,2.0,1236.0,9583.0,5,1
1295000.0,1112472138,1762031.0,37.80230941,-122.19793863,94602,2025-05-28,3.0,2.0,1458.0,20338.0,14,1
2395000.0,1112470986,2420000.0,32.93304557,-117.20780087,92130,2025-05-29,5.0,3.0,2804.0,6417.0,10,1
875000.0,1112468841,1125000.0,37.89011376,-122.28990163,94706,2025-05-21,1.0,1.0,654.0,3300.0,12,1
1125000.0,1112468211,1175000.0,33.731675,-117.970127,92683,2025-05-23,4.0,2.0,1363.0,7150.0,5,1
3150000.0,1112468025,3610000.0,37.90499952,-122.14915669,94549,2025-05-12,4.0,3.0,3440.0,49223.0,2,1
658000.0,1112467584,650000.0,38.40617118,-121.44943533,95757,2025-05-29,4.0,2.0,2075.0,6086.0,11,1
